x0000,y0000
570.,470.5598
571.,470.6307
572.,470.6378
573.,470.638
574.,470.6404
575.,470.6378
576.,470.6378
577.,470.6378
578.,470.638
579.,470.6354
580.,470.6283
581.,470.5977
582.,470.5836
583.,470.5716
584.,470.5621
585.,470.555
586.,470.548
587.,470.5314
588.,470.5268
589.,470.515
590.,470.51
591.,470.4959
592.,470.4935
593.,470.4935
594.,470.4982
595.,470.4985
596.,470.4911
597.,470.4935
598.,470.4959
599.,470.5005
600.,470.5053
601.,470.5077
602.,470.5102
603.,470.5077
604.,470.5102
605.,470.51
606.,470.5053
607.,470.5053
608.,470.5053
609.,470.5053
610.,470.5053
611.,470.5055
612.,470.503
613.,470.4985
614.,470.4959
615.,470.4864
616.,470.4818
617.,470.4605
618.,470.4534
619.,470.4485
620.,470.4415
621.,470.432
622.,470.4272
623.,470.4179
624.,470.4155
625.,470.4155
626.,470.4131
627.,470.4155
628.,470.4155
629.,470.4179
630.,470.4202
631.,470.4744
632.,470.4982
633.,470.5526
634.,470.581
635.,470.6262
636.,470.6354
637.,470.6354
638.,470.6354
639.,470.6118
640.,470.5974
641.,470.5362
642.,470.5173
643.,470.4959
644.,470.4652
645.,470.3752
646.,470.3114
647.,470.0799
648.,470.0418
649.,469.9897
650.,469.978
651.,469.964
652.,469.9662
653.,469.971
654.,469.9734
655.,469.9757
656.,469.978
657.,469.9804
658.,469.9804
659.,469.9877
660.,469.9875
661.,469.9897
662.,469.9875
663.,469.9994
664.,470.0041
665.,470.0064
666.,470.0063
667.,470.0039
668.,470.0064
669.,470.0041
670.,470.0089
671.,470.0089
672.,470.016
673.,470.0182
674.,470.023
675.,470.023
676.,470.0254
677.,470.0254
678.,470.0277
679.,470.0277
680.,470.0323
681.,470.0371
682.,470.042
683.,470.0418
684.,470.0442
685.,470.0443
686.,470.0562
687.,470.0609
688.,470.0609
689.,470.0585
690.,470.0656
691.,470.0632
692.,470.0632
693.,470.0632
694.,470.0585
695.,470.0609
696.,470.049
697.,470.0442
698.,470.0442
699.,470.0397
700.,470.0326
701.,470.03
702.,470.0303
703.,470.03
704.,470.0303
705.,470.0323
706.,470.0371
707.,470.0418
708.,470.068
709.,470.0726
710.,470.0773
711.,470.0844
712.,470.1082
713.,470.1176
714.,470.1199
715.,470.127
716.,470.134
717.,470.1388
718.,470.1835
719.,470.1979
720.,470.205
721.,470.2146
722.,470.2358
723.,470.2451
724.,470.264
725.,470.2735
726.,470.2831
727.,470.2903
728.,470.2973
729.,470.3066
730.,470.309
731.,470.3114
732.,470.3159
733.,470.3185
734.,470.3185
735.,470.3232
736.,470.3208
737.,470.3208
738.,470.3208
739.,470.3208
740.,470.316
741.,470.316
742.,470.3114
743.,470.3114
744.,470.3043
745.,470.302
746.,470.302
747.,470.2973
748.,470.2878
749.,470.2853
750.,470.2784
751.,470.276
752.,470.2782
753.,470.276
754.,470.2735
755.,470.2737
756.,470.2687
757.,470.2687
758.,470.264
759.,470.2664
760.,470.2617
761.,470.264
762.,470.264
763.,470.2617
764.,470.257
765.,470.257
766.,470.2546
767.,470.2544
768.,470.2522
769.,470.2522
770.,470.252
771.,470.2522
772.,470.25
773.,470.2522
774.,470.2546
775.,470.2522
776.,470.2522
777.,470.25
778.,470.257
779.,470.257
