x0000,y0000
594.,469.8246
595.,469.8176
596.,469.815
597.,469.815
598.,469.8105
599.,469.8033
600.,469.7986
601.,469.7963
602.,469.7844
603.,469.7798
604.,469.775
605.,469.7725
606.,469.7655
607.,469.7607
608.,469.756
609.,469.7515
610.,469.735
611.,469.7278
612.,469.7255
613.,469.7184
614.,469.7137
615.,469.709
616.,469.7042
617.,469.6972
618.,469.69
619.,469.6853
620.,469.6831
621.,469.6805
622.,469.6735
623.,469.6664
624.,469.6544
625.,469.6521
626.,469.624
627.,469.6192
628.,469.6169
629.,469.6122
630.,469.6051
631.,469.5981
632.,469.5908
633.,469.5884
634.,469.5814
635.,469.5767
636.,469.5649
637.,469.5649
638.,469.5579
639.,469.5533
640.,469.5224
641.,469.5201
642.,469.5155
643.,469.5108
644.,469.5036
645.,469.4989
646.,469.4919
647.,469.4896
648.,469.4847
649.,469.4825
650.,469.4799
651.,469.4777
652.,469.4706
653.,469.4658
654.,469.4658
655.,469.4634
656.,469.4565
657.,469.4543
658.,469.4517
659.,469.4541
660.,469.4493
661.,469.4446
662.,469.4399
663.,469.4399
664.,469.4352
665.,469.4328
666.,469.4328
667.,469.4305
668.,469.4305
669.,469.4282
670.,469.4234
671.,469.4187
672.,469.4162
673.,469.4115
674.,469.4115
675.,469.4115
676.,469.4115
677.,469.4068
678.,469.4023
679.,469.3974
680.,469.3904
681.,469.3857
682.,469.3835
683.,469.3833
684.,469.3787
685.,469.3786
686.,469.3739
687.,469.3715
688.,469.3692
689.,469.3646
690.,469.3622
691.,469.3598
692.,469.3598
693.,469.3598
694.,469.3575
695.,469.3575
696.,469.3527
697.,469.3527
698.,469.3504
699.,469.3481
700.,469.3457
701.,469.3432
702.,469.3432
703.,469.3409
704.,469.3386
705.,469.3363
706.,469.3339
707.,469.3362
708.,469.3268
709.,469.329
710.,469.322
711.,469.3222
712.,469.3197
713.,469.3173
714.,469.3173
715.,469.3149
716.,469.3149
717.,469.3149
718.,469.3127
719.,469.3103
720.,469.3103
721.,469.3056
722.,469.3054
723.,469.3009
724.,469.296
725.,469.296
726.,469.289
727.,469.2867
728.,469.2867
729.,469.2844
730.,469.2771
731.,469.2795
732.,469.2749
733.,469.2725
734.,469.2678
735.,469.2656
736.,469.2654
737.,469.2633
738.,469.2631
739.,469.2609
740.,469.2608
741.,469.2584
742.,469.2561
743.,469.2561
744.,469.2537
745.,469.2537
746.,469.2537
747.,469.2538
748.,469.2514
749.,469.249
750.,469.249
751.,469.2466
752.,469.2466
753.,469.2443
754.,469.2418
755.,469.2419
756.,469.2419
757.,469.2395
758.,469.2395
759.,469.2395
760.,469.2347
761.,469.2372
762.,469.2347
763.,469.2324
764.,469.2347
765.,469.2302
766.,469.2302
767.,469.2302
768.,469.2326
769.,469.2302
770.,469.2302
771.,469.2278
772.,469.2231
773.,469.2231
774.,469.2185
775.,469.2183
776.,469.2183
777.,469.2185
778.,469.2183
779.,469.2183
780.,469.2185
781.,469.2161
782.,469.2207
783.,469.2159
784.,469.2159
785.,469.2138
786.,469.2161
787.,469.2159
788.,469.2183
789.,469.2183
790.,469.2206
791.,469.2183
792.,469.2161
793.,469.2183
794.,469.2183
795.,469.2183
796.,469.2183
797.,469.2207
798.,469.23
799.,469.23
800.,469.2324
801.,469.2347
802.,469.2394
803.,469.2348
804.,469.2372
805.,469.2395
806.,469.2419
807.,469.2443
808.,469.2443
809.,469.2489
810.,469.249
811.,469.2537
812.,469.2561
813.,469.2561
814.,469.2609
815.,469.2608
816.,469.2608
